,id,title,combined_features
2038,10357,Volcano,"an earthquake shatters a peaceful los angeles morning and opens a fissure deep into the earth, causing lava to start bubbling up. as a volcano begins forming in the la brea tar pits, the director of the city's emergency management service, mike roark, working with geologist amy barnes, must then use every resource in the city to try and stop the volcano from consuming los angeles. ScienceFiction Action Drama Thriller subway lava volcano volcanologist losangeles TommyLeeJones AnneHeche GabyHoffmann DonCheadle JoshuaFardon JacquelineKim KeithDavid JohnCorbett MichaelRispoli JohnCarrollLynch MarcelloThedford BertKramer BoEason JamesMacDonald DaytonCallie PhilNee MickJackson"
2039,205596,The Imitation Game,"based on the real life story of legendary cryptanalyst alan turing, the film portrays the nail-biting race against time by turing and his brilliant team of code-breakers at britain's top-secret government code and cypher school at bletchley park, during the darkest days of world war ii. History Drama Thriller War gay england worldwarii mathematician biography logician cryptography BenedictCumberbatch KeiraKnightley MatthewGoode RoryKinnear AllenLeech MatthewBeard CharlesDance MarkStrong JamesNorthcote TomGoodman-Hill StevenWaddington IlanGoodman JackTarlton AlexLawther JackBannon TuppenceMiddleton DominikCharman JamesG.Nunn CharlieManton DavidCharkham VictoriaWicks AndrewHavill LaurenceKennedy TimvanEyken VivWeatherall MirandaBell TimSteed BartoszWandrykow LeseAsquith-Coe HayleyJoanneBacon LaurenBeacham IngridBenussi NicholasBlatt JackBrash AncutaBreaban AlexCorbetBurcher GraceCalder RichardCampbell DanielChapple LisaColquhoun AlexanderCooper LeighDent EstherEden SamExley BenFarrow MikeFirth HannahFlynn JamesGard GunaGultniece BenjaminHardie OscarHatton LukeHope VeraHorton VincentIdearson DenisKoroshko DebraLeigh-Taylor StuartMatthews Amber-RoseMay SamanthaMoran AdamNowell JosephOliveira HarryLeonardParkinson JohnRedmann DavidG.Robinson AliceTapfield MarkUnderwood Nicola-JayneWells JoshWichard MortenTyldum"
2040,343409,Windsor Drive,"river miller, a mentally unstable actor haunted by the past, moves to hollywood to start his life over, only to find his inner demons are inescapable. Thriller Mystery womandirector SamaireArmstrong AnnaGurji MattCohen KyanDuBois NatalieBible'"
2041,2428,The Greatest Story Ever Told,all-star epic retelling of christ's life. Drama History jesuschrist biography epic MaxvonSydow MichaelAndersonJr. CarrollBaker InaBalin VictorBuono RichardConte JoannaDunham JoséFerrer VanHeflin CharltonHeston MartinLandau AngelaLansbury PatBoone JanetMargolin DavidMcCallum RoddyMcDowall DorothyMcGuire SalMineo NehemiahPersoff DonaldPleasence SidneyPoitier ClaudeRains GaryRaymond TellySavalas JosephSchildkraut PaulStewart JohnWayne ShelleyWinters EdWynn JohnAbbott RodolfoAcosta MichaelAnsara RobertBlake BurtBrinckerhoff RobertBusch JohnConsidine PhilipCoolidge JohnCrawford FrankDeKova CyrilDelevanti JamieFarr DavidHedison RussellJohnson MarkLenard RobertLoggia JohnLupton PeterMann TomReese MarianSeldes DavidSheiner FrankSilvera JosephSirola AbrahamSofaer HaroldJ.Stone ChetStratton MichaelTolan RonWhelan JayC.Flippen CeliaLovsky GeorgeStevens
2042,1717,All the King's Men,the story of an idealist's rise to power in the world of louisiana politics and the corruption that leads to his ultimate downfall. based on the1946 pulitzer prize-winning novel written by robert penn warren. Drama Thriller corruption journalist basedonnovel blackmail manipulation bodyguard louisiana scandal power governor politics tragedy mistress aristocrat SeanPenn JudeLaw KateWinslet JamesGandolfini PatriciaClarkson MarkRuffalo AnthonyHopkins KathyBaker JackieEarleHaley TravisChampagne ConnorFox MontgomeryJohn StevenZaillian
2043,9472,DodgeBall: A True Underdog Story,"when megalomaniacal white goodman, the owner of a trendy, high-end fitness center, makes a move to take over the struggling local gym run by happy-go-lucky pete la fleur, there's only one way for la fleur to fight back: dodgeball. aided by a dodgeball guru and goodman's attorney, la fleur and his rag-tag team of underdogs launch a knock-down, drag-out battle in which the winner takes all. Comedy underdog competition bank bar ball cheerleader diet wife sport gymnasium pleite fitness-studio love mailorderbride cheerleading pirate aftercreditsstinger duringcreditsstinger VinceVaughn ChristineTaylor BenStiller RipTorn JustinLong JasonBateman StephenRoot JoelDavidMoore ChrisWilliams AlanTudyk MissiPyle JamalDuff GaryCole HankAzaria AlKaplon KevinPorter ChuckNorris DavidBoyd DavidHasselhoff RawsonMarshallThurber"
2044,266857,The Work and The Story,"it is july, 2000 richard dutcher, the man who pioneered ""mormon cinema"" with his film ""god's army"" is missing and presumed dead. three amateur mormon filmmakers: judy shumway, peter beuhmann and kevin evans individually set out to make their first feature-length films to take dutcher's place as the next ""mormon spielberg"". who will win? who will lose? who will find richard? and does everyone want richard found? Comedy KirbyHeyborne ChristopherRobinMiller EricArtell NathanSmithJones"
2045,9659,Mad Max,"in a dystopian future australia, a vicious biker gang murders a cop's family, and makes his fight with them personal. Adventure Action Thriller ScienceFiction chain baby bridge post-apocalyptic dystopia matteroflifeanddeath benzine biker partner truck motorcycle motorcyclegang explodingcar ozploitation MelGibson JoanneSamuel HughKeays-Byrne SteveBisley TimBurns RogerWard LisaAldenhoven DavidBracks BertrandCadart DavidCameron RobinaChaffey StephenClark MathewConstantine JerryDay RegEvans HowardEynon MaxFairchild JohnFarndale GeorgeMiller"
2046,207,Dead Poets Society,"at an elite, old-fashioned boarding school in new england, a passionate english teacher inspires his students to rebel against convention and seize the potential of every day, courting the disdain of the stern headmaster. Drama individual philosophy poetry shakespeare professor literature friendship filmesfocadosemumprofessor RobinWilliams EthanHawke RobertSeanLeonard GaleHansen JoshCharles DylanKussman AllelonRuggiero JamesWaterston NormanLloyd KurtwoodSmith CarlaBelver LeonPownall GeorgeMartin AlexandraPowers LaraFlynnBoyle PeterWeir"
2047,48035,Ordet,"how do we understand faith and prayer, and what of miracles? august 1925 on a danish farm. patriarch borgan has three sons: mikkel, a good-hearted agnostic whose wife inger is pregnant, johannes, who believes he is jesus, and anders, young, slight, in love with the tailor's daughter. the fundamentalist sect of the girl's father is anathema to borgan's traditional lutheranism; he opposes the marriage until the tailor forbids it, then borgan's pride demands that it happen. unexpectedly, inger, who is the family's sweetness and light, has problems with her pregnancy. the rational doctor arrives, and a long night brings sharp focus to at least four views of faith. Drama faith independentfilm religion religiousfundamentalist pregnantwife BirgitteFederspiel PrebenLerdorffRye HenrikMalberg EmilHassChristensen EjnerFederspiel CarlTheodorDreyer"
2048,41630,No Strings Attached,"emma is a busy doctor who sets up a seemingly perfect arrangement when she offers her best friend adam a relationship with one rule: no strings attached. but when a fling becomes a thing, can sex friends stay best friends? Comedy Romance fathersonrelationship casualmeeting studentofmedicine friends valentine malefemalerelationship openrelationship sexualhumor bestfriend casualsex bestfriendsinlove duringcreditsstinger fling fathersonconflict friendswithbenefit NataliePortman AshtonKutcher KevinKline CaryElwes GretaGerwig LakeBell OliviaThirlby Ludacris JakeJohnson MindyKaling TaliaBalsam OpheliaLovibond GuyBranum BenLawson JenniferIrwin AdhirKalyan BrianH.Dierker AbbyElliott VedetteLim MatthewMoy NeallaGordon MolleeGray DerekFerguson TyneStecklein StefanieScott DylanHayes TomTangen TimMatheson NasimPedrad ElizabethMeriwether SethMorris IvanReitman"
2049,13788,The Unborn,a young woman fights the spirit that is slowly taking possession of her. Horror Thriller Mystery OdetteAnnable GaryOldman MeaganGood CamGigandet IdrisElba EthanCutkosky JaneAlexander AtticusShaffer JamesRemar CarlaGugino C.S.Lee RhysCoiro MichaelSassone DavidS.Goyer
2050,12201,Edge of Darkness,"as a seasoned homicide detective, thomas craven has seen the bleakest side of humanity. but nothing prepares him for the toughest investigation of his life: the search for his only daughter emma's killer. now, he is on a personal mission to uncover the disturbing secrets surrounding her murder, including corporate corruption, government collusion and emma's own mysterious life. Crime Drama Mystery Thriller murder violence deathofdaughter homicidedetective MelGibson RayWinstone DannyHuston ShawnRoberts DenisO'Hare BojanaNovaković GbengaAkinnagbe CaterinaScorsone JayO.Sanders WayneDuvall FrankGrillo DavidAaronBaker SolE.Romero TomKemp RickAvery ScottWinters PeterHermann NicoEvers-Swindell J.Jewels BillThorpe MartinCampbell"
2051,10914,All Hat,"an ex-con returns to his rural ontario roots and outwits a corrupt and wealthy thoroughbred owner trying to take over a slew of local farms. ray dokes, a charming ex-ballplayer, returns from jail to discover the rural landscape of his childhood transformed by urban development. determined to stay out of trouble, ray heads to the farm of his old friend pete culpepper, a crusty texas cowboy who trains losing racehorses and whose debts are growing faster than his corn. Action Comedy Drama Western indianterritory horse ranch stetson urbanisierung bestfriend RachaelLeighCook LukeKirby KeithCarradine LisaRay GrahamGreene ErnieHudson LeonardFarlinger"
2052,1429,25th Hour,"the filmed adaptation from david benioff's novel of the same name. set in new york, a convicted drug dealer named monty has one day left of freedom before he is sent to prison. anger, blame, frustration, betrayal, guilt and loneliness are themes on this last day of friends, family, parties, saying goodbye, and setting things straight. a spike lee joint. Crime Drama prison prisoner dream drugdealer nightclub americandream malefriendship melancholy girlfriend friendship aftercreditsstinger EdwardNorton PhilipSeymourHoffman BarryPepper RosarioDawson AnnaPaquin BrianCox TonySiragusa LevanUchaneishvili MishaKuznetsov IsiahWhitlockJr. MichaelGenet PatriceO'Neal AlPalagonia AaronStanford DaniaRamirez LarissaDrekonja MicholeBrianaWhite TonyDevon SpikeLee"
2053,93856,Chernobyl Diaries,"a group of six tourists looking to go off the beaten path, hire an 'extreme tour guide'. ignoring warnings, he takes them into the city of pripyat, the former home to the workers of the chernobyl nuclear reactor, but a deserted town since the disaster more than 25 years earlier. after a brief exploration of the abandoned city, the group members find themselves stranded, only to discover that they are not alone. Horror Thriller radiation ukraine nuclearradiation tourist nuclearpowerplant stranded desertedtown pripyat JesseMcCartney JonathanSadowski OliviaTaylorDudley IngridBolsøBerdal AlexFeldman DevinKelley NathanPhillips DimitriDiatchenko MilutinMilošević MilošTimotijević KristofKonrad PavelLychnikoff BradleyParker"
2054,10313,The Men Who Stare at Goats,"a reporter in iraq might just have the story of a lifetime when he meets lyn cassady, a guy who claims to be a former member of the u.s. army's new earth army, a unit that employs paranormal powers in their missions. Comedy War vietnamveteran kuwait newage staringcontest druguse paranoidfantasy hippielifestyle GeorgeClooney EwanMcGregor JeffBridges KevinSpacey RobertPatrick StephenLang WaleedZuaiter StephenRoot GlennMorshower NickOfferman TimGriffin RebeccaMader JacobBrowne ToddLawsonLaTourrette BradGrunberg ElsaVillafane FawadSiddiqui SamuelRayGates McCalebBurnett RobertCurtisBrown HrachTitizian ShafikN.Bahou ChristopherMaher MattNewton KevinWiggins JJRaschel ArronShiver JaimeMargarida WilliamSterchi DrewSeltzer DonnLamkin SeanCurley Michael-DavidAragon MorseBicknell KevinGeer GrantHeslov"
2055,9311,Smilla's Sense of Snow,"smilla jaspersen, half danish, half greenlander, attempts to understand the death of a small boy who falls from the roof of her apartment building. suspecting wrongdoing, smilla uncovers a trail of clues leading towards a secretive corporation that has made several mysterious expeditions to greenland. scenes from the film were shot in copenhagen and western greenland. the film was entered into the 47th berlin international film festival, where director bille august was nominated for the golden bear. Action Crime Drama Mystery Thriller copenhagen inuit comet arctic snow JuliaOrmond GabrielByrne RichardHarris JimBroadbent TomWilkinson RobertLoggia VanessaRedgrave BobPeck DavidHayman PeterCapaldi MarioAdorf ErikHolmey MatthewMarsh JürgenVogel CharlotteBradley OnaFletcher AggaOlsen PatrickField ClipperMiano BilleAugust"
2056,9312,Mortal Kombat,"for nine generations an evil sorcerer has been victorious in hand-to-hand battle against his mortal enemies. if he wins a tenth mortal kombat tournament, desolation and evil will reign over the multiverse forever. to save earth, three warriors must overcome seemingly insurmountable odds, their own inner demons, and superhuman foes in this action/adventure movie based on one of the most popular video games of all time. Action Fantasy martialarts monster island gore sorcerer tournament violence basedonvideogame handtohandcombat ChristopherLambert RobinShou LindenAshby Cary-HiroyukiTagawa BridgetteWilson TalisaSoto TrevorGoddard ChrisCasamassa FrançoisPetit KeithCooke EdBoon PaulW.S.Anderson"
2057,15005,One Night with the King,"this amazing biblical drama chronicles the brave and historic legend of hadassah, a jewish orphan with exceptional beauty who rises to become queen esther of persia and saves persian jews from genocide. by revealing her heritage to the king, esther thwarts the evil prime minister's plan to annihilate all jews in the persian empire. the annual festival of purim is inspired by her heroism. Drama basedonnovel persia queen esther TiffanyDupont PeterO'Toole LukeGoss JohnNoble OmarSharif JohnRhys-Davies JamesCallis TomListerJr. JavenCampbell JyotiDogra NealBhattacharya JonahLotan DilshadPatel NimratKaur TakeshSingh DenzilSmith AsifBasra TomAlter MichaelO.Sajbel"
2058,27023,Saint John of Las Vegas,an ex-gambler is lured back into the game by a veteran insurance-fraud investigator. Comedy independentfilm aftercreditsstinger SteveBuscemi RomanyMalco TimBlakeNelson SarahSilverman JohnCho EmmanuelleChriqui HueRhodes
2059,13429,Donkey Punch,"three hot girls, four guys, and one mega-swanky yacht collide for a serious night of drugs and sexual deviancy. one debaucherous act goes too far though, turning this teen joy ride into a weekend of bloody bedlam. Horror Drama Thriller Crime NicholaBurley SianBreckin JaimeWinstone RobertBoulter TomBurke JulianMorris JayTaylor OllyBlackburn"
2060,116,Match Point,"match point is woody allen’s satire of the british high society and the ambition of a young tennis instructor to enter into it. yet when he must decide between two women - one assuring him his place in high society, and the other that would bring him far from it - palms start to sweat and a dark psychological match in his head begins. Drama Thriller Crime Romance lovetriangle londonengland upperclass adultery tennis riverthames love wealth lust instructor golddigger socialclimbing actress JonathanRhysMeyers ScarlettJohansson EmilyMortimer BrianCox PenelopeWilton JamesNesbitt EwenBremner MirandaRaison MargaretTyzack RupertPenry-Jones TobyKebbell AlexanderArmstrong MatthewGoode PaulKaye MarkGatiss SimonKunz GeoffreyStreatfeild JohnFortune AnthonyO'Donnell RoseKeegan ZoeTelford ScottHandy SelinaCadell GeorginaChapman ColinSalmon StevePemberton JanisKelly AlanOke EmilyGilchrist EddieMarsan WoodyAllen"
2061,27995,She's Gotta Have It,"the story of nola darling's simultaneous sexual relationships with three different men is told by her and by her partners and other friends. all three men wanted her to commit solely to them; nola resists being ""owned"" by a single partner. Comedy Romance independentfilm lesbian TracyCamillaJohns TommyRedmondHicks JohnCanadaTerrell SpikeLee RayeDowell JoieLee S.EpathaMerkerson SpikeLee"
2062,198370,Mutual Friends,"surprise parties rarely go well. this one is no different, as a group of 30-somethings head through life, love and a day in new york city. CaitlinFitzgerald CheyenneJackson PeterScanavino MichaelStahl-David ChristinaCole JenniferLafleur RossPartridge AnnikaPeterson MatthewWatts"
2063,1624,Liar Liar,"fletcher reede is a fast-talking attorney and habitual liar. when his son max blows out the candles on his fifth birthday he has just one wish - that his dad will stop lying for 24 hours. when max's wish comes true, fletcher discovers that his mouth has suddenly become his biggest liability. Comedy california workaholic birthday lie pregnancyandbirth wish 1990s JimCarrey MauraTierney CaryElwes JenniferTilly SwoosieKurtz SaraPaxton AnneHaney AmandaDonohoe JasonBernard MitchellRyan KristaAllen JustinCooper ChristopherMayer TomShadyac"
2064,9440,Primary Colors,"in this adaptation of the best-selling roman à clef about bill clinton's 1992 run for the white house, the young and gifted henry burton is tapped to oversee the presidential campaign of governor jack stanton. burton is pulled into the politician's colorful world and looks on as stanton -- who has a wandering eye that could be his downfall -- contends with his ambitious wife, susan, and an outspoken adviser, richard jemmons. Comedy Drama whitehouse usapresident presidentialelection scandal georgew.bush extramaritalaffair JohnTravolta EmmaThompson BillyBobThornton KathyBates AdrianLester MauraTierney LarryHagman DianeLadd RobReiner AllisonJanney MykeltiWilliamson StacyEdwards PaulGuilfoyle RobertKlein TonyShalhoub CarolineAaron ChelcieRoss MikeNichols"
2065,22798,Whip It,"in bodeen, texas, land of the dragon, an indie-rock loving misfit finds a way of dealing with her small-town misery after she discovers a roller derby league in nearby austin. Drama sport rollerderby duringcreditsstinger womandirector EllenPage AliaShawkat KristenWiig DrewBarrymore ShannonEagen LandonPigg ZoëBell JulietteLewis AriGraynor SarahHabel MarciaGayHarden JimmyFallon AndrewWilson Eve DanielStern HarMarSuperstar CarloAlban WallaceBridges JohnLepard AustinBickel DrewBarrymore"
2066,64686,47 Ronin,"based on the original 1941 movie from japan, and from ancient japan’s most enduring tale, the epic 3d fantasy-adventure 47 ronin is born. keanu reeves leads the cast as kai, an outcast who joins oishi (hiroyuki sanada), the leader of the 47 outcast samurai. together they seek vengeance upon the treacherous overlord who killed their master and banished their kind. to restore honor to their homeland, the warriors embark upon a quest that challenges them with a series of trials that would destroy ordinary warriors. Drama Action Adventure Fantasy japan suicide samurai basedontruestory samuraisword ronin shogun halfbreed 3d KeanuReeves HiroyukiSanada KouShibasaki TadanobuAsano MinTanaka RinkoKikuchi JinAkanishi MasayoshiHaneda HiroshiSogabe TakatoYonemoto ShûNakajima HiroshiYamada Cary-HiroyukiTagawa TanrohIshida YorickvanWageningen RonBottitta NatsukiKunimoto TogoIgawa AkiraKoieyama HarukaAbe ClydeKusatsu JunichiKajioka MasashiFujimoto NeilFingleton CarlRinsch"
2067,184315,Hercules,"fourteen hundred years ago, a tormented soul walked the earth that was neither man nor god. hercules was the powerful son of the god king zeus, for this he received nothing but suffering his entire life. after twelve arduous labors and the loss of his family, this dark, world-weary soul turned his back on the gods finding his only solace in bloody battle. over the years he warmed to the company of six similar souls, their only bond being their love of fighting and presence of death. these men and woman never question where they go to fight or why or whom, just how much they will be paid. now the king of thrace has hired these mercenaries to train his men to become the greatest army of all time. it is time for this bunch of lost souls to finally have their eyes opened to how far they have fallen when they must train an army to become as ruthless and blood thirsty as their reputation has become. Action Adventure mercenary battle ancientgreece hercules warrior sagen DwayneJohnson IanMcShane JohnHurt RufusSewell AkselHennie IngridBolsøBerdal ReeceRitchie JosephFiennes TobiasSantelmann PeterMullan RebeccaFerguson IsaacAndrews JoeAnderson StevePeacocke NicholasMoss IrinaShayk RobertMaillet IanWhyte BarbaraPalvin CarolineBoulton ChristopherFairbank JohnCross MátéHaumann MattDevere RobertWhitelock KarolinaSzymczak BrettRatner"
2068,312791,GirlHouse,"in an attempt to make some extra cash while away at college, kylie moves into a house that streams content to an x-rated website. after a deranged fan hacks in to determine the house's location, she finds herself in a terrifying fight for her life. Horror Thriller femalenudity sex shower sauna nudity securitycamera house webcam website murder lesbian maskedkiller slasher undressing violence homeinvasion maskedman internetchat sexscene internetporn securityguard disfiguredface pornactress skirt collegestudent rubbermask AliCobrin ErinAgostino JamesThomas AliceHunter AlysonBath AdamDiMarco Slaine ElysiaRotaru ChastyBallesteros NicoleFox ZuleykaSilver WesleyMacInnes CamrenBicondova JonKnautz TrevorMatthews"
2069,239563,St. Vincent,"a young boy whose parents just divorced finds an unlikely friend and mentor in the misanthropic, bawdy, hedonistic, war veteran who lives next door. Comedy babysitter friendship neighbor divorce childofdivorce BillMurray MelissaMcCarthy NaomiWatts JaedenLieberher ChrisO'Dowd TerrenceHoward KimberlyQuinn LennyVenito NateCorddry DarioBarosso AnnDowd KatharinaDamm ScottAdsit AlyssaRuland AlexandraFong GretaLee RonMcLarty RegE.Cathey DeirdreO'Connell MelanieNicholls-King Portia Maria-ChristinaOliveras RayIannicelli JeffBowser FrankWood BrendaWehle OrlaghCassidy RonBush TheodoreMelfi"
2070,159037,The Square,"the square, a new film by jehane noujaim (control room; rafea: solar mama), looks at the hard realities faced day-to-day by people working to build egypt’s new democracy. catapulting us into the action spread across 2011 and 2012, the film provides a kaleidoscopic, visceral experience of the struggle. cairo’s tahrir square is the heart and soul of the film, which follows several young activists. armed with values, determination, music, humor, an abundance of social media, and sheer obstinacy, they know that the thorny path to democracy only began with hosni mubarek’s fall. the life-and-death struggle between the people and the power of the state is still playing out. Documentary Drama History womandirector KhalidAbdalla DinaAbdullah DinaAmer MagdyAshour RamyEssam AhmedHassan AidaElkashef JehaneNoujaim"
2071,9986,Charlotte's Web,"wilbur the pig is scared of the end of the season, because he knows that come that time, he will end up on the dinner table. he hatches a plan with charlotte, a spider that lives in his pen, to ensure that this will never happen. Comedy Family Fantasy hero barn spider pig egg friendship spring uncle friends rescue survival talkinganimal grass family desk raincoat talkingpig JuliaRoberts SteveBuscemi JohnCleese OprahWinfrey CedrictheEntertainer RebaMcEntire KathyBates RobertRedford ThomasHadenChurch AndréBenjamin DominicScottKay SamShepard AbrahamBenrubi DakotaFanning KevinAnderson EssieDavis SiobhanFallon LouisCorbett RobynArthur JulianO'Donnell GaryBasaraba NateMooney NicholasBell BeauBridges TeagueRook JuliaZemiro DeniseKirby RobertPlazek JosephLotesto MichaelRoland DonBridges IanWatkin JoelMcCrary BrianStepanek FredTatasciore BradleyWhite MaiaKirkpatrick JennessaRose BrianaHodge DaleAzzopardi GeoffBurgess EllaScottLynch GregMarian StefanoMazzeo ElizabethSaunders GaryWinick"
2072,16614,Adventureland,"in the summer of 1987, a college graduate takes a 'nowhere' job at his local amusement park, only to find it's the perfect course to get him prepared for the real world. Comedy comedy cheatingonpartner amusementpark summerjob carny marijuanajoint baldness pickingone'snose recklessdriving reconciliation pushingacar marijuanapipe ticketbooth scene raisedmiddlefinger jobseeking leavinghome druggedcookie duringcreditsstinger youngadult 1980s JesseEisenberg KristenStewart MartinStarr KristenWiig BillHader RyanReynolds MargaritaLevieva KelseyFord MichaelZegen RyanMcFarland JackGilpin MattBush ToddCioppa StephenMast AdamKroloff WendieMalick DanBittner GregMottola"
2073,193756,Lone Survivor,"based on the failed june 28, 2005 mission ""operation red wing."" four members of seal team 10, were tasked with the mission to capture or kill notorious taliban leader, ahmad shah. only one member of the team survived. Action Drama Thriller War war survival navyseal military dangerousmission MarkWahlberg TaylorKitsch EmileHirsch BenFoster YousufAzami AliSuliman EricBana AlexanderLudwig RichTing DanBilzerian JerryFerrara RickVargas ScottElrod GregoryRockwood RyanKay PatrickGriffin JoshBerry EricSteinig DavidShepard JustinTade SterlingJones JasonRiggins MatthewPage JohnnyBautista SammySheik NicholasPatel DanielArroyo ZarinRahimi RohanChand AnthonyMcKenzie BrianCall IshmaelAntonio SamuelCloud Perparim'Peter'Bici HenryPenzi RobertLoerke KurtCarlson DanielFulcoly MichaelP.Herrmann PaulCraig ZabiullahMirzai JohnHocker RobertH.Doudell HillelMichaelShamam EdmundBlanchet JimCusic CoreyLarge PeterBerg"
2074,10588,The Cat in the Hat,"conrad and sally walden are home alone with their pet fish. it is raining outside, and there is nothing to do. until the cat in the hat walks in the front door. he introduces them to their imagination, and at first it's all fun and games, until things get out of hand, and the cat must go, go, go, before their parents get back. Comedy Fantasy Family cat brothersisterrelationship boredom chaos stepfather basedonchildren'sbook MikeMyers DakotaFanning SpencerBreslin KellyPreston AlecBaldwin AmyHill SeanHayes DanielleRyanChuchran TaylorRice BrittanyOaks Talia-LynnPrairie BoWelch"
2075,11284,Freddy's Dead: The Final Nightmare,"just when you thought it was safe to sleep, freddy krueger returns in this sixth installment of the nightmare on elm street films, as psychologist maggie burroughs, tormented by recurring nightmares, meets a patient with the same horrific dreams. their quest for answers leads to a certain house on elm street -- where the nightmares become reality. Horror Thriller Comedy amnesia nightmare alternatedimension psychologist memoryloss youth killer disfigurement duringcreditsstinger womandirector halfwayhouse dreams memories RobertEnglund LisaZane ShonGreenblatt LezlieDeane RickyDeanLogan BreckinMeyer YaphetKotto TomArnold RoseanneBarr ElinorDonahue JohnnyDepp CassandraRachelFriel DavidDunard MarilynRockafellow VirginiaPeters StellaHall LindseyFields AngelinaEstrada PeterSpellos TobeSexton ChasonSchirmer MichaelMcNab MatthewFaison VicWatterson CarleaseBurke RobertShaye WarrenBarrington MelScott-Thomas JonathanMazer FrankCatalano AliceCooper JoshuaWeisel RachelTalalay"
2076,8780,Baby Mama,"a successful, single businesswoman who dreams of having a baby discovers she is infertile and hires a working class woman to be her unlikely surrogate. Comedy pregnancyandbirth surrogatemother TinaFey AmyPoehler DaxShepard SigourneyWeaver GregKinnear SteveMartin RomanyMalco MauraTierney WillForte FredArmisen StephenMailer HollandTaylor JamesRebhorn DenisO'Hare KevinCollins JasonMantzoukas SiobhanFallon AliceKremelberg FrankRodriguez MichaelMcCullers"
2077,8698,The League of Extraordinary Gentlemen,"to prevent a world war from breaking out, famous characters from victorian literature band together to do battle against a cunning villain. Fantasy Action Thriller ScienceFiction savingtheworld vampire bite men invisibleman captainnemo allanquatermain venezia immortal SeanConnery PetaWilson ShaneWest StuartTownsend JasonFlemyng TonyCurran NaseeruddinShah RichardRoxburgh MaxRyan TomGoodman-Hill DavidHemmings TerryO'Neill RudolfPellar RobertWillox RobertOrr JoelKirby MarekVašut EwartJamesWalters RobertVahey SylvesterMorand MarianoTitanti HuggyLeaver JamesBabson PavelBezdek StanislavAdamickij MichaelMcGuffie MichalGrün SanShella EllenSavaria RizMeedin SartajGarewal NeranPersaud AndrewRajan StephenNorrington"
2078,16358,Eulogy,"a black comedy that follows three generations of a family, who come together for the funeral of the patriarch - unveiling a litany of family secrets and covert relationships. Comedy Drama familysecrets dysfunctionalfamily independentfilm deathinfamily familyconflict explodingboat HankAzaria JesseBradford ZooeyDeschanel GlenneHeadly FamkeJanssen KellyPreston RayRomano RipTorn DebraWinger PiperLaurie PagetBrewster BrianPosehn ReneAuberjonois MichaelClancy"
2079,54054,One for the Money,"an unemployed lingerie buyer convinces her bail bondsman cousin to give her a shot as a bounty hunter. her first assignment is to track down a former cop on the run for murder – the same man who broke her heart years before. with the help of some friends and the best bounty hunter in the business, she slowly learns what it takes to be a true bounty hunter. Action Comedy Crime bountyhunter basedonnovel romance framed bailjumper womandirector KatherineHeigl JasonO'Mara DanielSunjata JohnLeguizamo SherriShepherd DebbieReynolds PatrickFischler HarryO'Toole DebraMonk NateMooney AdamPaul FisherStevens AnaReeder RyanMichelleBathe LeonardoNam AnnieParisse LisaAnnGoldsmith JulieAnneRobinson"
2080,2832,Identity,"complete strangers stranded at a remote desert motel during a raging storm soon find themselves the target of a deranged murderer. as their numbers thin out, the travelers begin to turn on each other, as each tries to figure out who the killer is. Mystery Thriller weather multiplecharacter scream convict psychopathy rainstorm JohnCusack RayLiotta AmandaPeet JohnHawkes AlfredMolina CleaDuVall JohnC.McGinley WilliamLeeScott JakeBusey RebeccaDeMornay CarmenArgenziano MarshallBell LeilaKenzle MattLetscher BretLoehr HolmesOsborne FrederickCoffin JoeHart MichaelHirsch TerenceBernieHines StuartM.Besser PruittTaylorVince JamesMangold"
2081,242166,Red Sky,"disgraced top gun fighter pilot butch masters leads a rogue squad in recovery of a wmd. masters must navigate a fractured friendship, a love triangle, and must take to the skies to reclaim his military and personal honor. Action Thriller lovetriangle middleeast fight kidnapping missile pilot honor betrayal mission conspiracy attack explosion combat jet military rogue squad wmd dogfight CamGigandet RachaelLeighCook ShaneWest BillPullman BrianKrause J.C.Chasez Jason-ShaneScott RandyArrington WaliRazaqi KyleT.Heffner JasonGray-Stanford VladimirTurchinsky MarioVanPeebles MarioVanPeebles"
2082,19255,Away We Go,"verona and burt have moved to colorado to be close to burt's parents but, with veronica expecting their first child, burt’s parents decide to move to belgium, now leaving them in a place they hate and without a support structure in place. they set off on a whirlwind tour of of disparate locations where they have friends or relatives, sampling not only different cities and climates but also different families. along the way they realize that the journey is less about discovering where they want to live and more about figuring out what type of parents they want to be. Drama Comedy Romance interracialrelationship deadfather referencetobobdylan biracial bedtimestory unmarriedcouple medicalillustrator disguisedvoice referencetohuckleberryfinn studentprotest sonogram expectantgrandmother deadparents testicles JohnKrasinski MayaRudolph CarmenEjogo CatherineO'Hara JeffDaniels AllisonJanney JimGaffigan SamanthaPryor ConorCarroll MaggieGyllenhaal JoshHamilton BaileyHarkins BrendanSpitz JadenSpitz ChrisMessina PaulSchneider MelanieLynskey SamMendes"
